118,542,258,2230,64,12466,146,1361,8611,863,11888,-3680,7952,-324,1400,1136
118,552,258,2267,64,12611,153,1361,8741,863,11936,-3648,8000,-332,1400,1140
123,552,258,2267,64,12377,146,1361,8698,872,12096,-3616,8112,-332,1400,1140
143,573,295,2296,64,12708,153,1411,8763,863,11968,-3648,8080,-336,1404,1128
148,573,295,2319,64,12708,153,1260,8622,844,11904,-3792,8016,-324,1408,1136
143,552,221,2245,54,11764,102,1209,8200,806,12160,-3808,7984,-332,1400,1140
104,511,203,2090,39,10981,29,1109,7961,787,12096,-3888,8000,-328,1404,1132
89,491,203,2061,39,10893,29,1109,8048,806,12000,-3840,8000,-332,1392,1136
94,491,203,2083,39,10917,29,1109,8037,806,12000,-3808,8128,-336,1404,1132
74,460,110,2061,24,11119,21,1008,8124,777,12016,-3856,8048,-332,1400,1140
64,460,147,2105,24,11336,43,957,8167,777,11968,-3760,8032,-328,1404,1136
94,491,203,2127,49,11336,65,1209,8254,815,11824,-3568,8032,-332,1408,1136
89,491,203,2164,49,11409,65,1209,8221,815,11888,-3728,8000,-336,1408,1132
79,491,166,2186,39,11587,65,1109,8254,806,12112,-3712,7984,-336,1412,1132
104,521,221,2252,49,11788,102,1260,8557,844,12016,-3824,7936,-336,1412,1144
104,521,221,2267,54,11837,124,1361,8546,844,11968,-3760,7936,-340,1416,1136
118,573,258,2738,54,12369,146,1361,8557,844,12144,-3712,8032,-328,1404,1136
143,603,258,2768,54,12619,168,1361,8763,863,12080,-3760,8016,-332,1416,1136
143,573,203,2768,39,12345,102,1109,8470,806,12016,-3696,8064,-340,1420,1136
143,583,258,2746,54,12103,109,1209,8286,815,11904,-3728,8080,-328,1420,1128
123,552,203,2598,39,11167,43,1109,8005,787,11792,-3984,8048,-328,1412,1144
89,511,147,2517,29,10957,21,957,7929,777,11984,-4128,7888,-340,1408,1128
94,521,166,2532,29,10844,21,1008,7929,787,12176,-3936,7856,-332,1412,1128
79,511,166,2503,29,11054,29,1109,8080,787,12208,-3696,7888,-344,1404,1140
89,521,203,2561,49,11296,51,1109,8135,815,12112,-3680,7920,-328,1396,1140
94,521,203,2584,39,11425,51,1109,8221,815,12016,-3680,7936,-324,1404,1132
104,542,221,2613,49,11562,80,1209,8286,806,11920,-3456,8032,-336,1396,1132
104,542,221,2657,49,11877,102,1361,8460,844,11936,-3472,8064,-348,1408,1124
109,552,221,2723,64,12523,146,1361,8622,844,11872,-3584,8032,-348,1404,1128
133,583,258,2782,54,12579,153,1361,8698,863,11920,-3728,8064,-344,1400,1136
143,583,221,2804,49,12684,124,1109,8546,815,11936,-3920,8064,-340,1408,1136
143,583,258,2723,49,11829,87,1109,8200,806,11968,-4160,8000,-340,1416,1124
104,542,203,2561,39,11006,29,1008,7929,777,11936,-4112,8096,-356,1412,1132
74,491,147,2495,24,11030,21,957,8048,777,11888,-3952,8112,-344,1412,1132
79,470,147,2495,24,11159,29,1008,8102,777,11808,-3952,8032,-352,1416,1124
64,470,110,2495,24,11223,51,1008,8070,777,11824,-4032,7984,-352,1408,1128
89,542,203,2576,49,11635,87,1209,8286,815,11840,-3952,8000,-336,1404,1132
104,542,221,2598,49,11788,102,1260,8525,844,11872,-3920,7984,-340,1416,1136
109,552,221,2620,54,12176,131,1260,8546,844,11792,-3808,7968,-332,1396,1128
104,521,166,2679,39,12418,124,1209,8611,834,11728,-3792,8064,-332,1408,1128
123,573,221,2716,49,12490,131,1260,8676,844,11872,-3728,8112,-340,1396,1132
133,573,221,2746,54,12845,153,1260,8730,844,11920,-3776,8128,-340,1408,1140
148,583,258,2746,54,12264,124,1260,8460,834,11952,-3872,8080,-356,1404,1128
94,521,203,2517,39,10917,29,1008,7961,787,11952,-3760,8144,-344,1408,1128
79,511,166,2503,39,11199,65,1209,8135,815,12112,-3888,8064,-340,1404,1136
79,491,147,2503,24,11401,43,957,8167,787,12096,-4016,7952,-344,1408,1136
104,542,221,2576,49,11724,109,1209,8546,834,12032,-4000,7952,-340,1412,1116
89,511,147,2532,29,11006,21,957,7896,777,11824,-3648,8080,-340,1408,1136
89,521,203,2503,39,11183,51,1109,8124,815,11840,-3856,8016,-348,1416,1128
89,511,166,2495,29,10893,21,957,7885,777,11824,-4032,7936,-344,1392,1124
79,521,203,2517,49,11344,51,1209,8189,815,11856,-3952,7856,-344,1396,1144
109,552,221,2635,54,12345,124,1260,8525,844,11904,-3824,7888,-344,1396,1124
148,624,295,2746,64,12531,146,1260,8525,844,11968,-3904,7952,-348,1416,1136
143,583,221,2723,49,12321,124,1209,8427,815,11968,-3888,8000,-344,1424,1132
104,521,166,2517,29,10852,21,957,7929,777,11856,-3824,8080,-340,1404,1136
89,491,166,2517,29,10941,21,957,7918,758,11744,-3664,8224,-352,1424,1136
74,491,147,2473,24,10909,21,957,8015,758,11696,-3584,8272,-356,1424,1136
64,470,110,2473,24,11231,43,957,8070,777,11936,-3792,8192,-356,1412,1124
89,511,166,2576,29,11788,80,1109,8405,815,12000,-3856,8128,-360,1420,1128
89,511,147,2576,29,11861,80,1109,8373,815,11952,-3840,8064,-364,1424,1120
89,521,166,2613,29,12167,102,1109,8525,815,11920,-3840,8048,-348,1412,1128
94,521,166,2620,29,12264,102,1109,8503,815,12048,-3968,8032,-340,1424,1128
104,542,203,2687,39,12611,124,1209,8611,834,11936,-3936,8016,-352,1400,1132
148,603,295,2804,64,12869,153,1260,8611,844,11808,-3952,7968,-348,1404,1128
143,573,221,2701,49,12151,102,1109,8395,815,11696,-3840,8032,-348,1408,1136
79,491,166,2503,29,11183,51,1008,8070,787,11808,-3920,8016,-356,1420,1140
89,521,203,2517,39,11433,65,1209,8189,815,11856,-3952,7968,-344,1408,1132
89,521,166,2576,29,11901,109,1109,8438,815,11856,-3952,8000,-356,1420,1128
104,552,203,2665,49,12579,131,1209,8525,834,11872,-3856,8032,-352,1428,1124
109,573,221,2716,54,12668,124,1209,8557,834,11824,-3728,8096,-360,1412,1128
123,573,221,2760,49,12886,153,1209,8709,834,11936,-4016,8048,-356,1404,1124
133,573,221,2746,49,12886,146,1209,8590,815,11856,-3824,8112,-356,1416,1132
118,552,203,2584,49,11788,102,1008,8135,777,11888,-3808,8128,-356,1392,1128
74,470,147,2289,24,10675,7,957,7896,758,11936,-3872,8112,-328,1408,1140
64,460,147,2208,24,11143,21,957,8048,777,11808,-3872,8112,-344,1400,1132
64,470,147,2171,29,11248,51,1008,8102,787,11712,-3792,8064,-332,1400,1144
79,470,166,2149,39,11627,80,1109,8340,815,11888,-3824,8048,-336,1412,1140
104,511,221,2208,54,12329,146,1260,8492,844,11936,-3664,8112,-332,1412,1140
104,521,258,2208,64,12547,153,1260,8546,844,11792,-3680,8032,-328,1404,1136
123,542,258,2193,64,12482,153,1361,8730,863,11840,-3856,7920,-336,1392,1148
133,542,295,2215,64,12442,153,1260,8546,844,11968,-3888,7936,-340,1400,1144
123,511,221,2105,49,11683,87,1109,8124,787,12128,-4080,7952,-340,1400,1136
79,460,166,1943,39,10780,29,1008,7864,787,11952,-3840,8032,-344,1408,1128
79,460,203,1928,39,10691,29,1008,7864,787,12016,-3936,8016,-340,1404,1136
79,460,166,1921,39,10780,29,1109,7929,806,11936,-3872,8048,-344,1408,1140
74,440,166,1921,49,11094,51,1109,8048,806,11856,-3888,8048,-344,1412,1140
79,460,203,1928,49,11296,80,1209,8189,815,11824,-3920,7984,-336,1404,1148
89,460,203,1928,49,11514,87,1260,8275,844,11824,-3856,8016,-336,1412,1136
79,440,166,1906,39,11611,87,1109,8373,815,11840,-3776,8080,-340,1408,1128
79,460,203,2002,49,12377,131,1260,8525,834,11984,-3904,7984,-340,1412,1140
64,440,166,1825,39,10893,43,1109,8005,806,12000,-4000,7904,-336,1412,1132
79,440,166,1877,39,11627,87,1109,8405,815,11888,-3872,7952,-340,1412,1140
118,521,258,2002,54,12442,153,1361,8622,863,11968,-3968,7984,-336,1396,1144
118,511,221,1906,49,11409,65,1109,8070,806,11952,-4000,8016,-344,1400,1128
94,470,166,1803,29,10876,21,957,7885,777,11872,-3888,8064,-340,1408,1128
89,440,166,1796,29,11070,21,957,7831,758,11808,-3760,8080,-344,1408,1116
79,460,147,1781,29,11199,21,1008,7799,758,11824,-3760,8064,-336,1392,1132
79,460,166,1781,39,11199,21,1008,7929,787,11968,-3904,8096,-340,1400,1136
74,460,166,1781,39,11482,43,1109,8080,806,11872,-3856,8080,-356,1416,1132
64,440,147,1766,24,11498,43,1008,8005,777,11872,-3824,8064,-352,1408,1124
