128,2165,23,86,26,31,1099,160,228,1039,2448,1952,14080,-1376,2208,596
256,2296,83,164,78,118,1201,374,335,1110,2480,1984,14304,-1392,2208,600
170,2178,47,106,39,49,1099,214,255,1039,2480,1984,14304,-1392,2208,600
256,2296,83,183,78,111,1201,374,349,1110,2544,1840,14016,-1380,2212,600
128,2165,23,86,26,43,1099,160,228,1031,2544,1840,14160,-1376,2196,600
299,2322,95,193,104,130,1213,401,376,1117,2480,1840,14160,-1376,2196,600
192,2204,59,135,65,49,1117,240,268,1060,2448,2176,14208,-1392,2196,604
320,2349,118,193,130,136,1231,455,376,1139,2448,2176,14208,-1392,2196,604
170,2178,59,115,65,49,1117,240,255,1060,2512,2176,14096,-1384,2192,612
256,2296,83,164,78,130,1213,401,335,1117,2512,2176,14096,-1384,2192,612
192,2178,83,135,65,49,1111,240,268,1060,2528,2080,13936,-1392,2192,608
320,2349,95,193,104,136,1225,401,376,1132,2528,2080,13936,-1392,2192,608
170,2178,83,115,65,43,1111,240,268,1060,2672,2128,14096,-1388,2180,608
299,2296,83,183,104,136,1213,401,335,1110,2672,2128,14096,-1388,2180,608
170,2178,59,115,65,43,1099,240,268,1060,2688,2032,13984,-1380,2176,624
320,2322,118,193,130,149,1231,455,376,1117,2688,2032,13984,-1380,2176,624
85,2139,23,86,26,24,1081,160,228,1039,2704,1920,13984,-1368,2172,620
363,2362,130,222,143,155,1243,481,402,1139,2704,1920,13984,-1368,2172,620
170,2204,59,115,65,43,1099,240,268,1060,2720,1680,13680,-1396,2180,608
363,2349,130,222,143,155,1243,481,376,1132,2720,1680,13680,-1396,2180,608
85,2139,23,77,26,24,1081,160,228,1053,2784,1584,13680,-1396,2188,616
363,2362,130,222,143,155,1243,481,376,1132,2784,1584,13680,-1396,2188,616
170,2178,59,115,65,43,1099,240,268,1074,2864,1632,13824,-1384,2184,616
363,2362,130,222,143,167,1243,481,376,1132,2864,1632,14144,-1372,2192,608
128,2178,59,115,65,43,1111,240,268,1074,2848,1632,14144,-1372,2192,608
405,2362,130,222,143,155,1243,481,376,1132,2816,1872,14096,-1380,2196,608
128,2178,59,106,65,43,1099,240,268,1074,2816,1872,14096,-1380,2196,608
405,2388,130,222,143,167,1243,455,376,1132,2688,1792,14128,-1372,2200,616
64,2112,23,77,26,24,1093,160,228,1060,2688,1792,14128,-1372,2200,616
405,2388,130,222,143,155,1231,455,376,1117,2576,1776,14112,-1384,2184,608
85,2139,23,86,26,24,1099,214,255,1060,2576,1776,14112,-1384,2184,608
405,2388,130,241,143,155,1231,455,376,1117,2528,1952,14096,-1376,2188,608
128,2165,59,106,65,49,1111,294,295,1074,2528,1952,14096,-1376,2188,608
363,2362,118,212,130,136,1213,401,335,1110,2592,2192,14176,-1376,2192,612
64,2139,23,86,26,31,1099,240,255,1060,2592,2192,14176,-1376,2192,612
427,2388,130,241,143,155,1231,455,349,1117,2608,2192,14176,-1380,2196,596
64,2165,47,86,39,43,1099,240,268,1060,2608,2192,14176,-1380,2196,596
405,2362,118,222,130,149,1213,401,335,1096,2560,2080,14032,-1380,2204,612
64,2139,23,86,39,43,1111,240,255,1074,2560,2080,14032,-1380,2204,612
427,2388,154,241,143,149,1225,401,349,1110,2560,2128,13968,-1372,2196,612
128,2178,59,115,65,62,1117,294,295,1089,2560,2128,13968,-1372,2196,608
427,2388,130,222,130,149,1213,401,349,1110,2624,2048,14000,-1376,2200,608
128,2178,59,115,65,62,1117,294,308,1089,2656,2080,13952,-1376,2208,620
405,2349,118,212,104,130,1183,374,308,1089,2656,2080,13952,-1376,2208,620
64,2139,23,106,39,49,1111,240,268,1060,2640,2016,13952,-1376,2200,600
363,2349,95,193,78,118,1195,321,308,1089,2640,2016,13952,-1376,2200,600
85,2165,47,106,39,49,1117,240,295,1089,2624,2000,13968,-1388,2216,588
427,2362,130,222,130,130,1201,401,335,1110,2624,2000,13968,-1388,2216,588
85,2178,59,135,78,62,1129,321,308,1089,2544,1936,13936,-1372,2220,600
405,2349,118,212,104,130,1195,374,308,1096,2544,1936,13936,-1372,2220,600
85,2165,47,115,65,62,1129,240,295,1089,2560,2000,14080,-1368,2220,588
363,2322,95,193,78,118,1183,321,295,1089,2560,2000,14080,-1368,2220,588
85,2178,47,115,39,62,1111,240,295,1089,2512,2000,14096,-1376,2212,588
427,2362,130,212,130,136,1195,401,335,1110,2512,2000,14096,-1376,2212,588
128,2178,59,135,78,68,1147,321,308,1096,2544,2048,14064,-1388,2220,600
427,2362,130,222,130,130,1195,401,335,1110,2544,2048,14064,-1388,2220,600
64,2165,23,106,26,49,1117,240,268,1074,2576,2016,14000,-1392,2232,588
405,2349,130,212,130,130,1201,401,335,1110,2576,2016,14000,-1392,2232,588
85,2178,47,115,65,62,1141,294,295,1089,2688,2032,14032,-1380,2216,596
