854,3044,237,2609,169,1366,1925,990,318,953,-2848,1392,15088,-1980,1172,328
854,3018,202,2474,104,1219,1809,776,173,910,-3552,2112,15616,-1980,1172,328
790,3005,226,2580,130,1366,1906,910,246,931,-3760,1504,15440,-1964,1136,304
897,3044,226,2493,143,1265,1809,883,217,917,-3760,1504,15440,-1964,1136,304
897,3044,237,2600,169,1375,1894,990,289,938,-3040,896,15648,-1964,1096,280
833,3044,226,2455,143,1265,1803,883,217,917,-3040,896,15648,-1964,1096,280
833,3018,226,2580,130,1393,1876,883,246,917,-2416,368,15056,-1964,1080,272
790,3005,202,2416,104,1228,1784,776,202,895,-2416,368,15056,-1964,1080,272
833,3018,226,2561,143,1393,1876,910,275,917,-4320,1264,15472,-1976,1072,260
769,2978,190,2319,78,1246,1772,776,173,881,-4320,1264,15472,-1976,1072,260
833,3018,226,2532,143,1402,1870,910,246,910,-4416,1952,15632,-1980,1072,232
833,3018,226,2368,130,1301,1772,883,202,910,-4416,1952,15632,-1980,1072,232
939,3083,261,2580,169,1457,1888,990,318,931,-3840,2016,15296,-1964,1068,240
790,3005,202,2358,130,1301,1766,829,217,910,-3840,2016,15296,-1964,1068,240
897,3044,237,2532,143,1457,1870,963,275,917,-4160,1616,15024,-1960,1068,240
726,2978,190,2310,104,1292,1742,776,173,895,-4160,1616,15024,-1960,1068,240
939,3057,261,2503,169,1503,1870,990,318,931,-5200,1072,14480,-1960,1048,248
769,2952,190,2281,104,1320,1736,776,202,881,-5200,1072,14480,-1960,1048,248
961,3057,261,2493,182,1549,1870,990,318,931,-4256,480,14176,-1960,1032,240
790,2978,202,2281,143,1375,1736,829,217,895,-4256,112,13936,-1956,1040,220
854,3018,226,2474,143,1576,1839,883,275,910,-4000,112,13936,-1956,1040,220
790,3005,202,2281,130,1402,1723,829,202,895,-4512,160,14336,-1964,1024,228
961,3083,261,2503,182,1622,1851,963,318,917,-4512,160,14336,-1964,1024,228
790,2978,202,2261,130,1448,1723,829,217,895,-4400,80,14032,-1952,1012,228
897,3044,226,2474,143,1631,1839,910,275,910,-4400,80,14032,-1952,1012,228
769,2952,166,2232,104,1421,1699,749,173,874,-4080,-176,13920,-1940,1016,232
939,3057,237,2493,169,1659,1827,963,289,910,-4080,-176,13920,-1940,1016,232
769,2952,190,2232,104,1448,1699,776,202,881,-4192,-528,13920,-1952,1016,212
939,3057,237,2503,169,1677,1821,910,275,910,-4192,-528,13920,-1952,1016,212
790,3005,202,2281,130,1494,1717,829,246,895,-4208,-512,14480,-1952,1012,212
1003,3083,261,2522,182,1686,1821,963,289,917,-4208,-512,14480,-1952,1012,212
790,2978,202,2252,130,1503,1705,883,217,895,-4448,-480,14592,-1932,992,228
1003,3083,261,2522,182,1686,1809,963,289,910,-4448,-480,14592,-1932,992,228
704,2952,166,2213,104,1494,1705,776,202,874,-4496,-912,14256,-1944,1004,204
939,3057,226,2474,143,1650,1784,910,246,881,-4496,-912,14256,-1944,1004,204
769,3005,202,2252,143,1521,1723,883,246,895,-4592,-1024,14016,-1944,1004,204
939,3057,226,2455,143,1650,1791,910,246,895,-4592,-1168,13952,-1944,1000,204
726,2978,166,2261,130,1503,1717,829,217,881,-4576,-1168,13952,-1944,1000,204
961,3057,226,2455,169,1659,1791,963,246,881,-4624,-848,13984,-1948,1008,192
726,2978,166,2252,104,1521,1705,883,202,881,-4624,-848,13984,-1948,1008,192
1003,3123,237,2493,182,1677,1791,963,289,910,-4832,-496,13920,-1956,1004,160
790,3018,202,2290,169,1558,1723,963,246,895,-4832,-496,13920,-1956,1004,160
961,3083,226,2445,143,1650,1754,963,246,881,-4896,-320,13952,-1956,1004,180
790,3044,202,2310,143,1576,1705,963,246,895,-4896,-320,13952,-1956,1004,180
1025,3123,237,2493,182,1659,1754,990,289,895,-4912,-208,13776,-1936,988,184
833,3057,202,2310,169,1576,1705,963,246,895,-4912,-208,13776,-1936,988,184
1025,3162,237,2493,182,1686,1766,990,275,910,-4848,-400,13728,-1952,1008,172
854,3097,202,2339,143,1604,1699,990,246,910,-4848,-400,13728,-1952,1008,172
1025,3188,237,2493,182,1677,1742,1044,275,895,-4848,-512,13776,-1948,996,176
897,3123,202,2387,169,1604,1705,990,275,895,-4848,-512,13776,-1948,996,176
1068,3228,237,2503,182,1677,1736,990,246,895,-4944,-400,13680,-1960,992,164
897,3149,202,2455,169,1604,1705,963,275,910,-4944,-400,13680,-1960,992,164
1025,3201,226,2561,169,1650,1705,963,246,881,-5360,-48,13952,-1956,1004,164
854,3149,166,2474,130,1576,1675,910,246,881,-5360,-48,13952,-1952,1000,148
1025,3241,226,2658,169,1659,1717,990,246,910,-5776,304,13952,-1952,1000,148
854,3162,166,2532,130,1576,1675,910,246,895,-5392,-288,13792,-1944,988,160
