662,3674,71,1807,39,192,1159,615,564,1239,320,3808,14016,-1840,2140,276
961,4068,166,2145,143,329,1291,883,671,1289,320,3808,14016,-1840,2140,276
619,3661,71,1807,39,192,1159,669,564,1239,288,3808,13984,-1836,2128,276
897,4028,130,2126,104,298,1267,776,604,1268,288,3808,13984,-1836,2128,276
555,3635,59,1797,26,180,1159,615,537,1232,272,3776,14032,-1828,2152,276
939,4028,154,2116,104,311,1267,776,631,1268,272,3776,14032,-1828,2152,276
598,3635,71,1807,39,199,1177,669,564,1253,352,3696,13888,-1840,2140,288
1003,4081,190,2155,143,317,1279,883,631,1275,352,3696,13856,-1832,2136,288
534,3608,35,1797,0,192,1159,588,523,1232,448,3632,13856,-1832,2136,288
1003,4068,190,2126,143,311,1267,883,631,1268,512,3632,13808,-1828,2152,296
534,3608,59,1807,26,199,1165,615,523,1232,512,3632,13808,-1828,2152,296
1025,4041,190,2116,143,317,1279,829,604,1275,496,3696,13920,-1836,2136,284
598,3635,71,1826,65,211,1177,669,537,1239,496,3696,13920,-1836,2136,284
1003,4041,190,2126,143,311,1279,829,604,1268,336,3552,13968,-1824,2132,280
534,3595,59,1807,26,192,1165,615,483,1210,336,3552,13968,-1824,2132,280
1003,4041,166,2116,130,311,1267,829,564,1253,80,3376,14096,-1824,2140,284
555,3595,59,1826,39,199,1165,669,456,1218,80,3376,14096,-1824,2140,284
1003,3989,166,2097,130,298,1279,829,537,1253,-80,3216,14256,-1812,2124,296
534,3569,35,1807,26,192,1159,615,443,1196,-80,3216,14256,-1812,2124,296
1003,3963,166,2078,130,298,1267,776,523,1232,-192,3216,14416,-1804,2124,292
598,3608,95,1855,65,217,1195,696,456,1218,-192,3216,14416,-1804,2124,292
961,3936,166,2078,130,298,1279,776,483,1232,-144,3040,14416,-1812,2116,308
598,3608,95,1855,65,217,1201,696,443,1218,-144,3040,14416,-1812,2116,308
897,3858,130,2010,78,280,1249,696,443,1210,-112,2960,14272,-1816,2132,292
619,3608,95,1875,78,242,1213,696,443,1232,-112,2960,14272,-1816,2120,296
939,3818,166,1991,104,280,1267,749,443,1210,96,3040,14192,-1820,2120,296
619,3595,107,1836,78,248,1225,749,443,1232,64,3024,14192,-1820,2120,308
897,3753,154,1971,104,267,1261,696,402,1196,64,3024,14192,-1820,2120,308
598,3569,95,1836,65,230,1225,696,416,1218,208,3168,14016,-1836,2116,300
833,3713,107,1913,78,261,1243,615,349,1175,208,3168,14016,-1836,2116,300
598,3530,71,1807,65,230,1225,669,416,1218,352,3216,13936,-1824,2116,328
854,3713,154,1942,104,267,1249,696,376,1189,352,3216,13936,-1824,2116,328
619,3530,107,1826,78,248,1243,749,443,1232,496,3184,13872,-1828,2104,324
833,3700,130,1913,78,261,1225,615,335,1160,496,3184,13872,-1828,2104,324
619,3556,107,1836,78,248,1249,749,416,1218,640,3264,13968,-1824,2088,328
897,3674,166,1904,104,248,1231,669,349,1175,640,3264,13968,-1824,2088,328
619,3556,107,1855,78,267,1249,749,416,1218,656,3488,14176,-1812,2084,336
769,3635,107,1884,65,242,1213,588,308,1153,656,3488,14176,-1812,2084,336
598,3516,71,1807,65,248,1249,669,376,1196,592,3600,14192,-1824,2084,348
